4.10593e-05 ZSY Scottsdale Airport, United States
4.10593e-05 OLM Olympia Regional Airpor, United States
4.10593e-05 DWA Yolo County Airport, United States
4.10593e-05 RIL Garfield County Regional Airport, United States
4.10593e-05 SAA Shively Field Airport, United States
4.10593e-05 PDK Dekalb-Peachtree Airport, United States
4.10593e-05 BMG Monroe County Airport, United States
4.10593e-05 SUA Witham Field Airport, United States
4.10593e-05 APC Napa County Airport, United States
4.10593e-05 SDM Brown Field Municipal Airport, United States
4.10593e-05 PHK Pahokee Airport, United States
4.10593e-05 KIE Kineshma, Russia
4.10593e-05 NEZ Nezhitino, Russia
4.10593e-05 MFT Machu Pichu Airport, Peru
4.10593e-05 SBD San Bernardino International Airport, United States
4.10593e-05 VAL Valenca Airport, Brazil
4.10593e-05 MVF Dix Sept Rosado Airport, Brazil
4.10593e-05 CAU Caruaru Airport, Brazil
4.10593e-05 AWK Wake Island Afld, Wake Island
4.10593e-05 QNV Aeroclube de Nova Iguacu, Brazil
4.10593e-05 XPG Gare du Nord, France
4.10593e-05 XGB Gare Montparnasse, France
4.10593e-05 XSH Saint-Pierre-des-Corps, France
4.10593e-05 SQL San Carlos Airport, United States
4.10593e-05 OSZ Koszalin - Zegrze Pomorskie Airport, Poland
4.10593e-05 LEY Lelystad Airport, Netherlands
4.10593e-05 RWI Rocky Mount Wilson Regional Airport, United States
4.10593e-05 SXQ Soldotna Airport, United States
4.10593e-05 SEE Gillespie, United States
4.10593e-05 STP London St Pancras, United Kingdom
4.10593e-05 ZYA Amsterdam Centraal, Netherlands
4.10593e-05 JMY Mammy Yoko Heliport, Sierra Leone
4.10593e-05 PHA Phan Rang Airport, Vietnam
4.10593e-05 SQH Na-San Airport, Vietnam
4.10593e-05 TKF Truckee-Tahoe Airport, United States
4.10593e-05 FRJ Frejus Saint Raphael, France
4.10593e-05 GEX Geelong Airport, Australia
4.10593e-05 QPP Berlin Hauptbahnhof, Germany
4.10593e-05 ZYA Amsterdam Centraal, Netherlands
4.10593e-05 MGR Moultrie Municipal Airport, United States
4.10593e-05 RYY Cobb County Airport-Mc Collum Field, United States
4.10593e-05 ONH Oneonta Municipal Airport, United States
4.10593e-05 ASI Wideawake Field, United Kingdom
4.10593e-05 4U9 Dell Flight Strip, United States
4.10593e-05 LVM Mission Field Airport, United States
4.10593e-05 ZWR Kota Kinabalu Airport, Malaysia
4.10593e-05 6S0 Big Timber Airport, United States
4.10593e-05 BIV Tulip City Airport, United States
4.10593e-05 HEN Hernesaari Heliport, Finland
4.10593e-05 JRA West 30th St. Heliport, United States
4.10593e-05 LAL Lakeland Linder Regional Airport, United States
4.10593e-05 SYH Syangboche, Nepal
4.10593e-05 IDL Idlewild Intl, United States
4.10593e-05 RBK French Valley Airport, United States
4.10593e-05 FNU Fenosu, Italy
4.10593e-05 PCW Erie-Ottawa Regional Airport, United States
4.10593e-05 MGY Dayton-Wright Brothers Airport, United States
4.10593e-05 RID Richmond Municipal Airport, United States
4.10593e-05 FDY Findlay Airport, United States
4.10593e-05 PEA Penneshaw Airport, Australia
4.10593e-05 KFX Kaufbeuren BF, Germany
4.10593e-05 MUQ Munich HBF, Germany
4.10593e-05 NUR Nurnberg HBF, Germany
4.10593e-05 EBE Ebenhofen BF, Germany
4.10593e-05 AUB Augsburg HBF, Germany
4.10593e-05 BIE Biessenhofen BF, Germany
4.10593e-05 BUH Buchloe BF, Germany
4.10593e-05 FUX Fussen BF, Germany
4.10593e-05 KEX Kempten HBF, Germany
4.10593e-05 AIE Aiome, Papua New Guinea
4.10593e-05 SIM Simbai, Papua New Guinea
4.10593e-05 AUJ Ambunti, Papua New Guinea
4.10593e-05 MOS Marktoberdorf Schule, Germany
4.10593e-05 ESX Essen HBF, Germany
4.10593e-05 BOX Bochum HBF, Germany
4.10593e-05 KOX Koln HBF, Germany
4.10593e-05 BBP Bembridge, United Kingdom
4.10593e-05 LES Leuterschach BF, Germany
4.10593e-05 SPF Black Hills Airport-Clyde Ice Field, United States
4.10593e-05 KNO Knokke-Heist Westkapelle Heliport, Belgium
4.10593e-05 QYD Gdynia, Poland
4.10593e-05 OLV Olive Branch Muni, United States
4.10593e-05 ONQ Zonguldak, Turkey
4.10593e-05 BJC Rocky Mountain Metropolitan Airport, United States
4.10593e-05 SLE McNary Field, United States
4.10593e-05 UTM Tunica Municipal Airport, United States
4.10593e-05 ZKB Kasaba Bay Airport, Zambia
4.10593e-05 LND Lindau HBF, Germany
4.10593e-05 WPU Guardiamarina Zanartu Airport, Chile
4.10593e-05 UDE Volkel AB, Netherlands
4.10593e-05 MWC Lawrence J Timmerman Airport, United States
4.10593e-05 JVL Southern Wisconsin Regional Airport, United States
4.10593e-05 HTF Hatfield, United Kingdom
4.10593e-05 GKY Arlington Municipal, United States
4.10593e-05 LZU Gwinnett County Airport-Briscoe Field, United States
4.10593e-05 BWG Bowling Green-Warren County Regional Airport, United States
4.10593e-05 RVS Richard Lloyd Jones Jr Airport, United States
4.10593e-05 NOI Krymsk, Russia
4.10593e-05 NHD Minhad HB, United Arab Emirates
4.10593e-05 KGO Kirovograd, Ukraine
4.10593e-05 DBB Alalamain Intl., Egypt
4.10593e-05 BCE Bryce Canyon, United States
4.10593e-05 HDB Heidelberg, Germany
4.10593e-05 BUY Burlington-Alamance Regional Airport, United States
4.10593e-05 CKL Chkalovsky Airport, Russia
4.10593e-05 BER Berlin Brandenburg Willy Brandt, Germany
4.10593e-05 WZY Paradise Island Seaplane Base, Bahamas
4.10593e-05 JCI New Century AirCenter Airport, United States
4.10593e-05 ESN Easton-Newnam Field Airport, United States
4.10593e-05 HMR Stafsberg Airport, Norway
4.10593e-05 R49 Ferry County Airport, United States
4.10593e-05 MYV Yuba County Airport, United States
4.10593e-05 STO Stockholm Cruise Port, Sweden
4.10593e-05 JHE Helsingborg Cruise Port, Sweden
4.10593e-05 DUC Halliburton Field Airport, United States
4.10593e-05 E91 Chinle Municipal Airport, United States
4.10593e-05 UVA Garner Field, United States
4.10593e-05 LOT Lewis University Airport, United States
4.10593e-05 C16 Frasca Field, United States
4.10593e-05 CCR Buchanan Field Airport, United States
4.10593e-05 OCA Key Largo, United States
4.10593e-05 UTU Ustupo, Panama
4.10593e-05 MPU Mamitupo, Panama
4.10593e-05 PVE El Porvenir, Panama
4.10593e-05 YOO Oshawa Airport, Canada
4.10593e-05 LHA Lahr Airport, Germany
4.10593e-05 SGH Springfield-Beckly Municipal Airport, United States
4.10593e-05 MSI Sun Island Airport, Maldives
4.10593e-05 HEX Herrera International Airport, Dominican Republic
4.10593e-05 CDA Cooinda, Australia
4.10593e-05 JAB Jabiru, Australia
4.10593e-05 RGB Regensburg HBF, Germany
4.10593e-05 TLG Treuchtlingen BF, Germany
4.10593e-05 MPB Miami Seaplane Base, United States
4.10593e-05 HGS Hastings Airport, Sierra Leone
4.10593e-05 TOP Philip Billard Muni, United States
4.10593e-05 EMP Emporia Municipal Airport, United States
4.10593e-05 WZB Wurzburg HBF, Germany
4.10593e-05 TKI Collin County Regional Airport at Mc Kinney, United States
4.10593e-05 PWK Chicago Executive, United States
4.10593e-05 KLS Kelso Longview, United States
4.10593e-05 3W2 Put-in-Bay Airport, United States
4.10593e-05 TWD Jefferson County Intl, United States
4.10593e-05 38W Lynden Airport, United States
4.10593e-05 0S9 Jefferson County Intl, United States
4.10593e-05 KHC Kerch Intl, Ukraine
4.10593e-05 XDS Train Station, Canada
4.10593e-05 XVV Train Station, Canada
4.10593e-05 XZL Train Station, Canada
4.10593e-05 ZRD Train Station, United States
4.10593e-05 XKL Sentral, Malaysia
4.10593e-05 XAD Train Station, Canada
4.10593e-05 XEF Train Station, Canada
4.10593e-05 ILN Wilmington Airborne Airpark, United States
4.10593e-05 AVW Marana Regional, United States
4.10593e-05 CGZ Casa Grande Municipal Airport, United States
4.10593e-05 BXK Buckeye Municipal Airport, United States
4.10593e-05 E63 Gila Bend Municipal Airport, United States
4.10593e-05 MMI McMinn Co, United States
4.10593e-05 STK Sterling Municipal Airport, United States
4.10593e-05 RWL Rawlins Municipal Airport-Harvey Field, United States
4.10593e-05 CDW Caldwell Essex County Airport, United States
4.10593e-05 AIZ Lee C Fine Memorial Airport, United States
4.10593e-05 L35 Big Bear City, United States
4.10593e-05 KIP KIEV  INTERNATIONAL AIRPORT, Ukraine
4.10593e-05 BAM Bamberg BF, Germany
4.10593e-05 IGS Ingolstadt BF, Germany
4.10593e-05 TVI Thomasville Regional Airport, United States
4.10593e-05 HSH Henderson Executive Airport, United States
4.10593e-05 GML Gostomel Antonov, Ukraine
4.10593e-05 TMA Henry Tift Myers Airport, United States
4.10593e-05 ZRB Frankfurt-Main Hauptbahnhof, Germany
4.10593e-05 XYG Praha hlavni nadrazi, Czech Republic
4.10593e-05 QQS St Pancras Railway Station, United Kingdom
4.10593e-05 ULX Ulusaba Airstrip, Namibia
4.10593e-05 QXR RADOM, Poland
4.10593e-05 DVT Deer Valley Municipal Airport, United States
4.10593e-05 YBW Calgary Springbank Airport, Canada
4.10593e-05 YGE Golden Airport, Canada
4.10593e-05 YRV Revelstoke Airport, Canada
4.10593e-05 TYA Tula, Russia
4.10593e-05 HDO Hondo Municipal Airport, United States
4.10593e-05 MCL McKinley National Park Airport, United States
4.10593e-05 LHD Lake Hood Seaplane Base, United States
4.10593e-05 PPC Prospect Creek Airport, United States
4.10593e-05 KHW Khwai River Lodge, Botswana
4.10593e-05 TXG Taichung Airport, Taiwan
4.10593e-05 HCC Columbia County, United States
4.10593e-05 HLG Wheeling Ohio County Airport, United States
4.10593e-05 FZG Fitzgerald Municipal Airport, United States
4.10593e-05 40J Perry-Foley Airport, United States
4.10593e-05 70J Cairo-Grady County Airport, United States
4.10593e-05 SSX Samsun , Turkey
4.10593e-05 XYE Ye, Burma
4.10593e-05 XEG Kingston Train Station, Canada
4.10593e-05 XAX Dorval Railway Station, Canada
4.10593e-05 DWC Dubai Al Maktoum, United Arab Emirates
4.10593e-05 RKP Aransas County Airport, United States
4.10593e-05 NDA Bandanaira Airport, Indonesia
4.10593e-05 MVV Megeve Airport, France
4.10593e-05 MFX Meribel Airport, France
4.10593e-05 OKF Okaukuejo Airport, Namibia
4.10593e-05 OKU Mokuti Lodge Airport, Namibia
4.10593e-05 PSH St. Peter-Ording Airport, Germany
4.10593e-05 CKF Crisp County Cordele Airport, United States
4.10593e-05 OMN Ormond Beach municipal Airport, United States
4.10593e-05 TTD Portland Troutdale, United States
4.10593e-05 HIO Portland Hillsboro, United States
4.10593e-05 24J Suwannee County Airport, United States
4.10593e-05 KHT FOB Salerno, Afghanistan
4.10593e-05 GAI Montgomery County Airpark, United States
4.10593e-05 AZ3 Sharona, Afghanistan
4.10593e-05 YTA Pembroke Airport, Canada
4.10593e-05 TSB Tsumeb Airport, Namibia
4.10593e-05 YSD Suffield Heliport, Canada
4.10593e-05 BNU Aeroporto Blumenau, Brazil
4.10593e-05 SIB Aeroclub Sibiu, Romania
4.10593e-05 CIO Aeroclub Cioca, Romania
4.10593e-05 CVX Charlevoix Municipal Airport, United States
4.10593e-05 2J9 Quincy Municipal Airport, United States
4.10593e-05 BYW Blakely Island Airport, United States
4.10593e-05 WSX Westsound Seaplane Base, United States
4.10593e-05 YRR Big Bay Water Aerodrome, Canada
4.10593e-05 L06 Furnace Creek, United States
4.10593e-05 YCC Cornwall Regional Airport, Canada
4.10593e-05 IZA Zona da Mata Regional Airport, Brazil
4.10593e-05 XFL Flagler County Airport, United States
4.10593e-05 DVA Aeroclub Deva, Romania
4.10593e-05 DZM Aeroclub Cluj, Romania
4.10593e-05 MVL Morrisville Stowe State Airport, United States
4.10593e-05 RBD Dallas Executive Airport, United States
4.10593e-05 6Y8 Welke Airport, United States
4.10593e-05 MOW MOW, Russia
4.10593e-05 WST Westerly State Airport, United States
4.10593e-05 BID Block Island State Airport, United States
4.10593e-05 369 Atmautluak Airport, United States
4.10593e-05 TUW Tubuala Airport, Panama
4.10593e-05 MPP Mulatupo Airport, Panama
4.10593e-05 QXG Angers St Laud, France
4.10593e-05 BGE Decatur County Industrial Air Park, United States
4.10593e-05 YBI Black Tickle Airport, Canada
4.10593e-05 SPZ Silver Springs Airport, United States
4.10593e-05 WHP Whiteman Airport, United States
4.10593e-05 MAE Madera Municipal Airport, United States
4.10593e-05 U76 Mountain Home Municipal Airport, United States
4.10593e-05 BCV Hector Silva Airstrip, Belize
4.10593e-05 MPY Maripasoula Airport, French Guiana
4.10593e-05 LDX Saint-Laurent-du-Maroni Airport, French Guiana
4.10593e-05 AAJ Cayana Airstrip, Suriname
4.10593e-05 LDO Laduani Airstrip, Suriname
4.10593e-05 CPB Capurgana Airport, Colombia
4.10593e-05 RVY Rivera International Airport, Uruguay
4.10593e-05 SXX Sao Felix do Xingu Airport, Brazil
4.10593e-05 CAF Carauari Airport, Brazil
4.10593e-05 CCI Concordia Airport, Brazil
4.10593e-05 CFO Confresa Airport, Brazil
4.10593e-05 19A Jackson County Airport, United States
4.10593e-05 AAF Apalachicola Regional Airport, United States
4.10593e-05 UMU Orlando de Carvalho Airport, Brazil
4.10593e-05 DTI Diamantina Airport, Brazil
4.10593e-05 UNA Una-Comandatuba Airport, Brazil
4.10593e-05 TEF Telfer Airport, Australia
4.10593e-05 SGJ St. Augustine Airport, United States
4.10593e-05 LDZ Londolozi, South Africa
4.10593e-05 INY Singita Sabi Sands, South Africa
4.10593e-05 DQH Douglas Municipal Airport, United States
4.10593e-05 FRP St Lucie County International Airport, United States
4.10593e-05 ALX Alexandria, United States
4.10593e-05 TAN Taunton Municipal Airport - King Field, United States
4.10593e-05 PYM Plymouth Municipal Airport, United States
4.10593e-05 OQU Quonset State Airport, United States
4.10593e-05 1B9 Mansfield Municipal, United States
4.10593e-05 OWD Norwood Memorial Airport, United States
4.10593e-05 BAF Barnes Municipal, United States
4.10593e-05 IJD Windham Airport, United States
4.10593e-05 MGJ Orange County Airport, United States
4.10593e-05 CXY Capital City Airport, United States
4.10593e-05 GHG Marshfield Municipal Airport, United States
4.10593e-05 DXR Danbury Municipal Airport, United States
4.10593e-05 ASH Boire Field Airport, United States
4.10593e-05 LWM Lawrence Municipal Airport, United States
4.10593e-05 OXC Waterbury-Oxford Airport, United States
4.10593e-05 FIT Fitchburg Municipal Airport, United States
4.10593e-05 VPC Cartersville Airport, United States
4.10593e-05 PYP Centre-Piedmont-Cherokee County Regional Airport, United States
4.10593e-05 RMG Richard B Russell Airport, United States
4.10593e-05 GAD Northeast Alabama Regional Airport, United States
4.10593e-05 DKX Knoxville Downtown Island Airport, United States
4.10593e-05 WDR Barrow County Airport, United States
4.10593e-05 JYL Plantation Airpark, United States
4.10593e-05 DNN Dalton Municipal Airport, United States
4.10593e-05 CTJ West Georgia Regional Airport - O V Gray Field, United States
4.10593e-05 4A9 Isbell Field Airport, United States
4.10593e-05 LGC LaGrange-Callaway Airport, United States
4.10593e-05 MLJ Baldwin County Airport, United States
4.10593e-05 4A4 Polk County Airport - Cornelius Moore Field, United States
4.10593e-05 PIM Harris County Airport, United States
4.10593e-05 FFC Atlanta Regional Airport - Falcon Field, United States
4.10593e-05 9A1 Covington Municipal Airport, United States
4.10593e-05 GVL Lee Gilmer Memorial Airport, United States
4.10593e-05 54J DeFuniak Springs Airport, United States
4.10593e-05 9A5 Barwick Lafayette Airport, United States
4.10593e-05 PHD Harry Clever Field Airport, United States
4.10593e-05 UDG Darlington County Jetport, United States
4.10593e-05 HXD Hilton Head Airport, United States
4.10593e-05 49A Gilmer County Airport, United States
4.10593e-05 0A9 Elizabethton Municipal Airport, United States
4.10593e-05 06A Moton Field Municipal Airport, United States
4.10593e-05 DNL Daniel Field Airport, United States
4.10593e-05 MRN Foothills Regional Airport, United States
4.10593e-05 PBX Pike County Airport - Hatcher Field, United States
4.10593e-05 TOC Toccoa RG Letourneau Field Airport, United States
4.10593e-05 PLV Poltava, Ukraine
4.10593e-05 WUU Wau Airport, Sudan
4.10593e-05 OYL Moyale Airport, Kenya
4.10593e-05 WYE Yengema Airport, Sierra Leone
4.10593e-05 GBK Gbangbatok Airport, Sierra Leone
4.10593e-05 VDF Tampa Executive Airport, United States
4.10593e-05 AFW Fort Worth Alliance Airport, United States
4.10593e-05 57C East Troy Municipal Airport, United States
4.10593e-05 MYF Montgomery Field, United States
4.10593e-05 SEL Gimpo International Airpot, South Korea
4.10593e-05 RMK Renmark, Australia
4.10593e-05 YSP Marathon, Canada
4.10593e-05 YHF Rene Fontaine, Canada
4.10593e-05 YHN Hornepayne, Canada
4.10593e-05 YKX Kirkland Lake, Canada
4.10593e-05 YMG Manitouwadge, Canada
4.10593e-05 YXZ Wawa, Canada
4.10593e-05 YEM Manitoulin East, Canada
4.10593e-05 YFD Brantford, Canada
4.10593e-05 LWC Lawrence Municipal, United States
4.10593e-05 EGT Wellington Municipal, United States
4.10593e-05 6A2 Griffin-Spalding County Airport, United States
4.10593e-05 NIC Nicosia International Airport, Cyprus
4.10593e-05 PMP Pompano Beach Airpark, United States
4.10593e-05 XMC Mallacoota Airport, Australia
4.10593e-05 EET Shelby County Airport, United States
4.10593e-05 YUE Yuendumu , Australia
4.10593e-05 XWG Gare de Strasbourg, France
4.10593e-05 GZS Guangzhou South Railway Station, China
4.10593e-05 OMM Marmul, Oman
4.10593e-05 ZML South Cariboo Regional Airport, Canada
4.10593e-05 UMP Indianapolis Metropolitan Airport, United States
4.10593e-05 LOZ London-Corbin Airport-MaGee Field, United States
4.10593e-05 FBG Fredericksburg Amtrak Station, United States
4.10593e-05 WMI Warsaw Modlin, Poland
4.10593e-05 YGM Gimli Industrial Park Airport, Canada
4.10593e-05 RAC John H. Batten Airport, United States
4.10593e-05 RZP Taytay Sandoval, Philippines
4.10593e-05 QOT Otaru, Japan
4.10593e-05 REI Redlands Municipal Airport, United States
4.10593e-05 49X Chemehuevi Valley, United States
4.10593e-05 RIR Flabob Airport, United States
4.10593e-05 TIW Tacoma Narrows Airport, United States
4.10593e-05 X39 Tampa North Aero Park, United States
4.10593e-05 JKA Jack Edwards Airport, United States
4.10593e-05 VIF Vieste Heliport, Italy
4.10593e-05 HMJ Khmeinitskiy, Ukraine
4.10593e-05 HIW Hiroshima-Nishi, Japan
4.10593e-05 HZL Hazleton Municipal, United States
4.10593e-05 CBE Greater Cumberland Rgnl., United States
4.10593e-05 YBO Bob Quinn Lake, Canada
4.10593e-05 FGL Fox Glacier Airstrip, New Zealand
4.10593e-05 KLF Grabtsevo, Russia
4.10593e-05 XEV Central Station, Sweden
4.10593e-05 QYX Central Station, Sweden
4.10593e-05 QRH Centraal, Netherlands
4.10593e-05 XYJ Holesovice, Czech Republic
4.10593e-05 BNJ Hauptbahnhof, Germany
4.10593e-05 ZGH Central, Denmark
4.10593e-05 ZSB Hauptbahnhof, Austria
4.10593e-05 ZWE Centraal, Belgium
4.10593e-05 ELL Ellisras, South Africa
4.10593e-05 LNR Tri-County Regional Airport, United States
4.10593e-05 JOT Regional Airport, United States
4.10593e-05 VYS Illinois Valley Regional, United States
4.10593e-05 JXN Reynolds Field, United States
4.10593e-05 BBX Wings Field, United States
4.10593e-05 OBE County, United States
4.10593e-05 SEF Regional - Hendricks AAF, United States
4.10593e-05 AVO Executive, United States
4.10593e-05 GIF Gilbert Airport, United States
4.10593e-05 ZPH Municipal Airport, United States
4.10593e-05 OCF International Airport, United States
4.10593e-05 JES Jesup-Wayne County Airport, United States
4.10593e-05 52A Madison GA Municipal Airport, United States
4.10593e-05 CCO Coweta County Airport, United States
4.10593e-05 HQU McDuffie County Airport, United States
4.10593e-05 AIK Municipal Airport, United States
4.10593e-05 CDN Woodward Field, United States
4.10593e-05 LBT Municipal Airport, United States
4.10593e-05 3J1 Ridgeland Airport, United States
4.10593e-05 SOP Moore County Airport, United States
4.10593e-05 RCZ Richmond County Airport, United States
4.10593e-05 99N Bamberg County Airport, United States
4.10593e-05 93C Richland Airport, United States
4.10593e-05 Y51 Municipal Airport, United States
4.10593e-05 DLL Baraboo Wisconsin Dells Airport, United States
4.10593e-05 7A4 Foster Field, United States
